0.854361278,,2.349872987,858.041977,0.002738646
0.853950622,,2.348908193,858.041977,0.002737521
0.853506583,,2.34786542,858.041977,0.002736306
0.852837826,,2.346295793,858.041977,0.002734477
0.852083465,,2.344526507,858.041977,0.002732415
0.851231728,,2.342530436,858.041977,0.002730088
0.850214809,,2.340149483,858.041977,0.002727314
0.849074414,,2.337482309,858.041977,0.002724205
0.847804834,,2.334516572,858.041977,0.002720749
0.846418692,,2.331282842,858.041977,0.00271698
0.844837288,,2.327599056,858.041977,0.002712687
0.843151036,,2.323677444,858.041977,0.002708116
0.841248194,,2.319260058,858.041977,0.002702968
0.839084965,,2.314248389,858.041977,0.002697127
0.836778843,,2.308917598,858.041977,0.002690915
0.834372893,,2.303369137,858.041977,0.002684448
0.831845673,,2.297555364,858.041977,0.002677672
0.829138784,,2.291344549,858.041977,0.002670434
0.826357,,2.284979379,858.041977,0.002663016
0.823561225,,2.278600013,858.041977,0.002655581
0.820839264,,2.272406187,858.041977,0.002648362
0.818198306,,2.266412774,858.041977,0.002641378
0.815663409,,2.260674926,858.041977,0.00263469
0.813235018,,2.255191784,858.041977,0.0026283
0.810926194,,2.24999095,858.041977,0.002622239
0.808776798,,2.245160022,858.041977,0.002616609
0.806776986,,2.24067461,858.041977,0.002611381
0.804920883,,2.236519546,858.041977,0.002606539
0.803215995,,2.232709778,858.041977,0.002602099
0.801663292,,2.229245734,858.041977,0.002598061
0.800257034,,2.226113042,858.041977,0.00259441
0.798987362,,2.223288401,858.041977,0.002591118
0.797829833,,2.220716371,858.041977,0.002588121
0.796769227,,2.218362312,858.041977,0.002585377
0.795763553,,2.216132486,858.041977,0.002582779
0.794839546,,2.21408571,858.041977,0.002580393
0.793975079,,2.212172533,858.041977,0.002578164
0.793100416,,2.210238473,858.041977,0.002575909
0.792267302,,2.208397859,858.041977,0.002573764
0.791458511,,2.206612449,858.041977,0.002571684
0.790649013,,2.204826923,858.041977,0.002569603
0.789870553,,2.203111221,858.041977,0.002567603
0.78911752,,2.201452832,858.041977,0.00256567
0.788361708,,2.199789576,858.041977,0.002563732
0.787691006,,2.198314665,858.041977,0.002562013
0.787005502,,2.196808228,858.041977,0.002560257
0.786302349,,2.195264079,858.041977,0.002558458
0.785664943,,2.19386525,858.041977,0.002556827
0.785082879,,2.192588653,858.041977,0.00255534
0.784608309,,2.191548362,858.041977,0.002554127
0.78436101,,2.191006462,858.041977,0.002553496
0.784235572,,2.190731644,858.041977,0.002553175
0.784265392,,2.190796973,858.041977,0.002553252
0.784402224,,2.191096765,858.041977,0.002553601
0.784624818,,2.191584543,858.041977,0.002554169
0.784915884,,2.192222532,858.041977,0.002554913
0.785274058,,2.193007869,858.041977,0.002555828
0.785703458,,2.193949749,858.041977,0.002556926
0.786121294,,2.194866652,858.041977,0.002557994
0.786576665,,2.195866358,858.041977,0.00255916
0.787023277,,2.196847278,858.041977,0.002560303
0.787497227,,2.197888721,858.041977,0.002561517
0.787881235,,2.198732888,858.041977,0.0025625
0.788230277,,2.199500473,858.041977,0.002563395
0.788477637,,2.200044609,858.041977,0.002564029
0.788631008,,2.200382058,858.041977,0.002564422
0.788653613,,2.200431797,858.041977,0.00256448
0.788656207,,2.200437506,858.041977,0.002564487
0.788591484,,2.200295092,858.041977,0.002564321
0.788524419,,2.200147534,858.041977,0.002564149
0.788404389,,2.199883466,858.041977,0.002563841
0.788312544,,2.199681427,858.041977,0.002563606
0.788313496,,2.19968352,858.041977,0.002563608
0.788399254,,2.199872171,858.041977,0.002563828
0.788590705,,2.200293377,858.041977,0.002564319
0.788915757,,2.201008704,858.041977,0.002565153
0.789318465,,2.201895246,858.041977,0.002566186
0.78980028,,2.202956407,858.041977,0.002567423
0.790362895,,2.204196172,858.041977,0.002568868
0.790935359,,2.205458357,858.041977,0.002570339
0.791534945,,2.206781116,858.041977,0.00257188
0.792159112,,2.208158947,858.041977,0.002573486
0.792782364,,2.209535613,858.041977,0.00257509
0.793458929,,2.211031015,858.041977,0.002576833
0.794072836,,2.212388797,858.041977,0.002578416
0.794710443,,2.213799882,858.041977,0.00258006
0.79532145,,2.215152943,858.041977,0.002581637
0.795849545,,2.216323064,858.041977,0.002583001
0.796383772,,2.2175074,858.041977,0.002584381
0.796902907,,2.218658884,858.041977,0.002585723
0.797439443,,2.219849594,858.041977,0.002587111
0.798062823,,2.221233835,858.041977,0.002588724
0.798716813,,2.222686975,858.041977,0.002590418
0.799298846,,2.223981029,858.041977,0.002591926
0.799820355,,2.225141157,858.041977,0.002593278
0.800447241,,2.226536504,858.041977,0.002594904
0.801114106,,2.2280218,858.041977,0.002596635
0.801890251,,2.229751737,858.041977,0.002598651
0.802417819,,2.230928394,858.041977,0.002600022
0.802962382,,2.232143605,858.041977,0.002601439
0.803487583,,2.233316238,858.041977,0.002602805
0.804089056,,2.23465992,858.041977,0.002604371
0.804553396,,2.235697803,858.041977,0.002605581
0.804909274,,2.236493581,858.041977,0.002606508
0.805181249,,2.237101935,858.041977,0.002607217
0.805379507,,2.237545501,858.041977,0.002607734
0.805436342,,2.237672675,858.041977,0.002607883
0.805428762,,2.237655716,858.041977,0.002607863
0.805366049,,2.23751539,858.041977,0.002607699
0.805270836,,2.237302359,858.041977,0.002607451
0.805106476,,2.236934667,858.041977,0.002607022
0.804906998,,2.236488491,858.041977,0.002606502
0.804614029,,2.235833365,858.041977,0.002605739
0.804248607,,2.235016492,858.041977,0.002604787
0.803825557,,2.234071169,858.041977,0.002603685
0.803306808,,2.232912546,858.041977,0.002602335
0.802731062,,2.231627325,858.041977,0.002600837
0.802112399,,2.230247127,858.041977,0.002599228
0.8014166,,2.228695864,858.041977,0.002597421
0.800686849,,2.227070064,858.041977,0.002595526
0.799900747,,2.225320048,858.041977,0.002593486
0.799111952,,2.223565418,858.041977,0.002591441
0.798317943,,2.221800588,858.041977,0.002589384
0.79751453,,2.220016281,858.041977,0.002587305
0.796715879,,2.218243971,858.041977,0.002585239
0.795879746,,2.216389999,858.041977,0.002583079
0.795024844,,2.214496014,858.041977,0.002580871
0.79414867,,2.21255658,858.041977,0.002578611
0.793175782,,2.210405056,858.041977,0.002576104
0.792097057,,2.208021922,858.041977,0.002573326
0.790946766,,2.205483514,858.041977,0.002570368
0.789681569,,2.202694909,858.041977,0.002567118
0.788320487,,2.1996989,858.041977,0.002563626
0.786907139,,2.196592156,858.041977,0.002560005
0.785453713,,2.19340189,858.041977,0.002556287
0.784020045,,2.190259533,858.041977,0.002552625
0.782640683,,2.187240455,858.041977,0.002549107
0.781341797,,2.184401324,858.041977,0.002545798
0.780202727,,2.181914554,858.041977,0.0025429
0.779222104,,2.179775966,858.041977,0.002540407
0.778388488,,2.177959628,858.041977,0.00253829
0.777732864,,2.176532174,858.041977,0.002536627
0.777216543,,2.175408674,858.041977,0.002535317
0.776892448,,2.17470375,858.041977,0.002534496
0.776683156,,2.174248648,858.041977,0.002533965
0.776577401,,2.174018724,858.041977,0.002533697
0.776511952,,2.17387644,858.041977,0.002533532
0.776540254,,2.173937967,858.041977,0.002533603
0.776584639,,2.174034458,858.041977,0.002533716
0.776682927,,2.174248151,858.041977,0.002533965
0.776761837,,2.174419727,858.041977,0.002534165
0.776870088,,2.174655123,858.041977,0.002534439
0.776951236,,2.1748316,858.041977,0.002534645
0.777024646,,2.174991259,858.041977,0.002534831
0.777076145,,2.175103273,858.041977,0.002534961
0.777082059,,2.175116135,858.041977,0.002534976
0.777027756,,2.174998025,858.041977,0.002534839
0.776896522,,2.174712608,858.041977,0.002534506
0.776667332,,2.174214244,858.041977,0.002533925
0.776380984,,2.173591751,858.041977,0.0025332
0.775998417,,2.172760366,858.041977,0.002532231
0.775544844,,2.171775084,858.041977,0.002531083
0.775017165,,2.170629386,858.041977,0.002529747
0.7744369,,2.169370211,858.041977,0.00252828
0.773790713,,2.167968844,858.041977,0.002526647
0.773150208,,2.166580695,858.041977,0.002525029
0.772406523,,2.16497004,858.041977,0.002523152
0.771635406,,2.163301238,858.041977,0.002521207
0.770833417,,2.16156699,858.041977,0.002519186
0.770021592,,2.159812888,858.041977,0.002517141
