sum-product,,,,,,,,,,,
0.72170361,0.721890844,0.721596648,0.721663816,0.721558276,0.721353423,0.721196132,0.721827279,0.721386033,0.721947146,Average:,0.723052684
0.724783426,0.724217246,0.724357444,0.724145701,0.724307524,0.724046674,0.725005631,0.723924101,0.724771484,0.724350634,sigma:,0.002268071
0.721041875,0.720685447,0.720915042,0.721058035,0.720845322,0.721121465,0.7213787,0.72042933,0.720962581,0.720788129,,
0.72358667,0.723402406,0.723528657,0.723732351,0.723376921,0.72420763,0.723684663,0.723520031,0.723491811,0.723485404,,
0.721036143,0.720377561,0.721109527,0.721660572,0.721384481,0.721131066,0.721495158,0.720624415,0.721053763,0.721255211,,
0.726791063,0.727462608,0.727111581,0.727701477,0.727268218,0.727506802,0.726677689,0.727049568,0.727390017,0.727376066,,
0.720060991,0.72056432,0.720929439,0.720865087,0.720224464,0.720975618,0.720275165,0.720674931,0.720042973,0.720511138,,
0.726215909,0.726177606,0.726609797,0.726268936,0.72607404,0.726160206,0.726107571,0.72661716,0.725816324,0.726309659,,
0.723826595,0.723716594,0.723729743,0.723417573,0.724079005,0.723863869,0.723496496,0.7240895,0.723940446,0.723269853,,
0.721145949,0.721698471,0.720514461,0.720750291,0.721214741,0.720811066,0.721480743,0.721407915,0.721204384,0.72139084,,
,,,,,,,,,,,
min-max,,,,,,,,,,,
0.927186419,0.927188734,0.92742519,0.927027159,0.926417873,0.926828123,0.926319054,0.926797455,0.926424833,0.926592271,Average:,0.92698942
0.927343221,0.927269003,0.925710857,0.926585416,0.926927215,0.92739426,0.926982315,0.927033967,0.927795822,0.926709866,sigma:,0.000688411
0.926446539,0.925615156,0.926085525,0.926598298,0.927010017,0.927416076,0.926567034,0.926708124,0.926552847,0.92523737,,
0.927076611,0.926940266,0.927144392,0.927798518,0.927640865,0.927668375,0.927536632,0.927536594,0.927692965,0.927353228,,
0.926961151,0.926506672,0.926466045,0.92754521,0.926459026,0.925752408,0.927078509,0.926622542,0.926574389,0.926946666,,
0.92802339,0.926731752,0.927631827,0.92889108,0.927859884,0.928544094,0.92749191,0.9275623,0.927917599,0.927733342,,
0.927351005,0.927211036,0.927298414,0.926314349,0.926245135,0.926783293,0.927040438,0.926718661,0.92651647,0.925906477,,
0.927786819,0.927894809,0.928332276,0.927380701,0.927585281,0.927412405,0.927138334,0.926672465,0.92714893,0.927962326,,
0.927082137,0.926394705,0.927415837,0.927092646,0.927968571,0.927230287,0.927161215,0.928111677,0.926820769,0.927645501,,
0.926302659,0.92679724,0.926151737,0.925791984,0.926070129,0.925592063,0.926451771,0.925433643,0.9263293,0.926514222,,
,,,,,,,,,,,
alt,,,,,,,,,,,
0.962198529,0.962211009,0.962331422,0.962123273,0.961818841,0.96203148,0.961768445,0.962008691,0.961812964,0.961909227,Average:,0.962038903
0.962098045,0.962062623,0.961236007,0.961674596,0.961878733,0.96215574,0.961890025,0.96195178,0.962346051,0.961739981,sigma:,0.000269538
0.962018333,0.961569159,0.961826682,0.962094672,0.962305807,0.962529515,0.962084095,0.962187226,0.962058734,0.961392236,,
0.961909683,0.961823539,0.961917707,0.96230799,0.96220176,0.962212065,0.962160688,0.96215891,0.962229264,0.962040988,,
0.96230169,0.962046722,0.962014815,0.962618641,0.961998514,0.961632038,0.962366814,0.962132933,0.962071821,0.96226167,,
0.962214814,0.961487209,0.96201977,0.96265192,0.962147669,0.962509471,0.961965082,0.961980744,0.96215814,0.962062643,,
0.962450366,0.9623964,0.962408106,0.961877562,0.961891571,0.962178795,0.962337944,0.962126388,0.962027371,0.961701789,,
0.962113699,0.962193986,0.962416027,0.961906713,0.962021085,0.961914157,0.961766313,0.961519455,0.961801047,0.962200448,,
0.961986243,0.961606788,0.96220355,0.962012395,0.962480629,0.962087429,0.962063321,0.962557201,0.961854362,0.962290797,,
0.961936407,0.962194823,0.961881939,0.961663734,0.961809115,0.961589443,0.962023308,0.961489807,0.961958712,0.962031429,,
