sum-product,0.25080590365053917,0.24858310577602141,0.24854715585867754,0.24796416111264527,0.24872833741094,0.24870005757360897,0.2515598004739002,0.25067005164632328,0.25032712220919268,0.25003054374343819,0.24980505940208608,0.24909018988245343,0.25099036400602204,0.24961058316323106,0.24969813785570272,0.25170063687870642,0.24830917363252444,0.25119957647346092,0.24797913653898501,0.2485601676606968,0.25030224113107663,0.25008249462019172,0.24853717076053933,0.25160088223242522,0.2502475490001258,0.24908313052568959,0.24990200428328524,0.24931860812412224,0.25007946999522018,0.24995118301328248,0.25063860740349719,0.25118924379144458,0.2486344326035331,0.2523549495254126,0.24901821103042282,0.24878626572256277,0.249819587049084,0.25027333064445334,0.24997048269509112,0.25066359358626461,0.24971023957096583,0.24860816753031684,0.25083122558242826,0.2506942403170897,0.25001451022941978,0.2490536656595263,0.24834069679213952,0.2515393654782318,0.25036975796477329,0.24751934954757093,0.25081910466619045,0.2504267383179079,0.25099124354077418,0.25153201960199822,0.25109504084113576,0.25226425703148841,0.2536151801103681,0.2496047530881399,0.2510472216680229,0.24967922257360373,0.25165873838481234,0.24997599612663679,0.25002410472420727,0.25163398116601743,0.24717179602731687,0.24862258755439232,0.24932571442610429,0.2496895529709782,0.2504115797180767,0.25292747286839473,0.25079312678197258,0.25125854478295856,0.24948220033032478,0.250050486405757,0.2514541889801517,0.25018439512611546,0.2487017015387008,0.24948549843147932,0.24951048048914271,0.24920593122042034,0.25266763698572658,0.24982561555438809,0.25099697268049309,0.24894217764479484,0.25065580030797424,0.25033009193035177,0.25034464698232339,0.25024996532862454,0.24959440023543972,0.25003482957076401,0.25203793979464895,0.25048860894987079,0.24837559585320459,0.24870291343898435,0.2478452729613628,0.24913470719536215,0.25147422969736954,0.25184330430258328,0.24969308122473191,0.2493931014620516,0.24948823516824586,0.25075394954104513,0.24885641553293303,0.24897118524897519,0.24896169233823284,0.25070128897879479,0.24828143478148643,0.2491917755335484,0.2501659253333362,0.25159575175680576,0.25182314107819964,0.25008478650429355,0.24870582786242965,0.25004897207056065,0.2507566533404858,0.24824972853272481,0.25228434372041925,0.25021788841022452,0.2508878400111389,0.24971333007513746,0.25077552398766134,0.2502943449219775,0.24944286108121119,0.24850261996116699,0.24965999860431196,0.24888803772137924,0.25094335587710015,0.24773889304805899,0.24956175854651949,0.25121998661639122,0.25049594288580374,0.25055942378155593,0.24864407404135916,0.24917324486841327,0.24912322613425228,0.25092699569890903,0.25085169455581618,0.2505486063245263,0.25091403444862087,0.24888009543068082,0.24827719672119242,0.25211259536923003,0.24859613041312301,0.25141465976784466,0.25146052628921017,0.25012154043765222,0.25208704001181165,0.25174516822405352,0.24803760923648707,0.25033959045792997,0.25059741943641128,0.25039644834354152,0.25078717511093912,0.2499244172565882,0.25110207008840113,0.24883491351254011,0.2505594367521089,0.24931532164855985,0.25194248797657226,0.25043177460886751,0.25133640782581484,0.25116131446710088,0.24905050102904791,0.25242008305287222,0.24811067706949708,0.24821989888160725,0.25139563266157039,0.24921717291727477,0.25012745655013136,0.25156848203205268,0.25110260611101015,0.25066939090448775,0.25133394806163861,0.25297020222540545,0.25010376233938852,0.25177398132283985,0.24820336139163318,0.25046543111902725,0.25010630136455592,0.24917417887241469,0.25114813674897007,0.24963163928969009,0.25028457369820584,0.24858202065868859,0.25103682700540775,0.24980288430693362,0.25158330118659711,0.25020655794166263,0.2512582545645155,0.24950712382157661,0.24907847858894983,0.24975410078908161,0.24920812221812755,0.24834980973948911,0.24934006810491791,0.24964622382185009,0.25059635740069647,0.25185697398250934,0.25006437441053603,0.25030233978720384,0.24933324143578098,0.24928160383276815,0.24880913798199497,0.2518929959615851,0.25108707296211674,0.24887678837755875,0.25038479982588707,0.2503211592745524,0.2507135095568962,0.25031524009746825,0.24928218800596488,0.25066481788422934,0.25089700996766273,0.24936433113273695,0.25054132766957254,0.25023391907083431,0.24825929473672476,0.25156707246047411,0.24992513174196601,0.24944415672330628,0.25051397599560327,0.25093655067452481,0.25102760567153432,0.25026562938909502,0.2523837261276724,0.24897235884169938,0.24941178003730158,0.24922473674450665,0.24913725502880169,0.25265346640299252,0.2487407731595335,0.25125494101723961,0.25002044929453776,0.25060166414465673,0.24957365820636307,0.2497499172059682,0.25001891857752617,0.2497907086332514,0.25040239843706058,0.25064387178099018,0.24942714583899292,0.25150784293729733,0.25010081647280302,0.24925226208408854,0.2480596774099833,0.25111193970599893,0.24858231368529315,0.24863849612587652,0.25028539694654672,0.24897733931233093,0.2504851215049726,0.25305489351765476,0.24783402790940912,0.24860038622844,0.25085385787523229,0.24734232573336193,0.24597090747778519,0.2507558743687151,0.24916748500559441,0.25141124675761023,0.24886552176904025,0.25078703324997065,0.25046992105673921,0.24632998062429842,0.24818480018791653,0.25207905139063713,0.24887741381640119,0.25056133137321951,0.25078470935017644,0.24801002988410195,0.25101044725193261,0.24784323854385329,0.24913419405285697,0.24954129090676166,0.2506060797391389,0.24974717675740671,0.25007328689598574,0.25188793681745303,0.24926211042246615,0.2506324049137037,0.25006262136820989,0.25153452865944487,0.25095478643989594,0.24966027681552441,0.24906142868290684,0.24873359804202844,0.24998765665714168,0.25069253044646561,0.24835844024119713,0.25245730222841323,0.25001076868512173,0.25099541714979012,0.25047254842215222,0.25236514581235114,0.24984997326215652,0.24814550030280699,0.25109286122098257,0.25166496923381021,0.25025262382030011,0.24823672728053284,0.24931115013140373,0.24900713366090152,0.25235812879181391,0.25176888392378016,0.24689435488445635,0.24875900950815549,0.25070981164192646,0.25198959374944219,0.24966882619528508,0.25134854080344282,0.25160803309966367,0.24813529395686418,0.24819847598353445,0.25030042579379386,0.25121145683814855,0.24986122955176179,0.24992356872314969,0.25068061404091169,0.24847378034655421,0.24847331780106754,0.2504229115329531,0.24893617738200538,0.25144318905685481,0.24769337690957685,0.24917088732348669,0.24948024141917957,0.25143745840673815,0.25079346228899646,0.24780067348415738,0.25041226167379443,0.24953022070253697,0.25098438627713232,0.25131509313350336,0.24936377651874481,0.25052144721010877,0.24907189581579203,0.24967104368832349,0.2521791594342685,0.25022714875851365,0.24948772794241922,0.25191642195284053,0.24890892536602774,0.2503913042783299,0.2470861303083105,0.25052544301848367,0.24990602388377006,0.25189746233511051,0.25048580019953259,0.2492891616290015,0.25143712296071991,0.25090666169036974,0.2499339593456657,0.25022860995985879,0.25109749700257789,0.2515623218394073,0.25075511286801305,0.24952861878379806,0.25151264692415876,0.25209013996739066,0.2502446892779509,0.24973113431360497,0.2495896160976856,0.24945052202119308,0.24825313442333727,0.25121736642652581,0.2510240679694955,0.25135757851065671,0.24975270838475089,0.25252954108534892,0.24790793275040865,0.25006245333229266,0.25043836175748241,0.2461757627978477,0.24941615243512807,0.25151017781565888,0.25111900563933315,0.25109638940077783,0.25263992071927593,0.25093014940393737,0.24920916707719892,0.25135167479838755,0.24919866139586039,0.24955576145964323,0.24914881947656475,0.24758882393031542,0.24979716335645979,0.2533680742499218,0.24971740772697196,0.2488194994167397,0.2503893400009975,0.25184460478856746,0.25249352636864714,0.25183267323149516,0.2508148435716398,0.25033971969324709,0.24778365593700583,0.2515767405708963,0.24937331877159205,0.25147572565543785,0.25043843033125712,0.24990125714738823,0.25106385989346341,0.25091550160946763,0.25062117581590976,0.24900579699697292,0.25064327579048579,0.24824713433229095,0.25054759286362782,0.24992198222234682,0.24708694822554703,0.24902615007568588,0.24878049183963966,0.24893705658638224,0.25126660471401074,0.24963869911383191,0.24756176911403585,0.25129334644760448,0.24948128948524761,0.24988191008730712,0.25030247798447791,0.2474817617365046,0.25130298778607679,0.25030838896413371,0.24962736316581791,0.25195488030787594,0.2493585545208804,0.24918209589763879,0.25159623756725891,0.25189651282455389,0.25015745741317302,0.25244208355085124,0.24567774672162157,0.24774890341426747,0.24962669817993705,0.24910976153866973,0.25115010907013835,0.24766476190150033,0.25083469505789108,0.24830851803537102,0.25044262914271331,0.24918226376336428,0.24752074978006289,0.24951298102572275,0.24997532654406882,0.25020907977173334,0.24947627213662077,0.25237710798903051,0.25082736747853501,0.25108855857819401,0.2482775462683757,0.250695278291309,0.25103172805904794,0.25045513413407122,0.25076325169199665,0.24874633922500147,0.2523746881317912,0.25155814660168579,0.25095578822588754,0.24975237442618234,0.24982170004037441,0.25082225854435075,0.24911530475474974,0.25130005456111043,0.25023611999034662,0.24986528228096214,0.25020044739648367,0.24792633492271418,0.25102148720676848,0.25125400559653482,0.25186070438390595,0.25103682265605792,0.24946581777758506,0.24966906300430705,0.24978693570719945,0.25234903134404224,0.25083524737380875,0.25030783526284051,0.25211059492754673,0.25077634444314195,0.25064280535740163,0.25062266277367701,0.24838688183276617,0.24978232851839138,0.25020875085894251,0.25180933110470144,0.25208704380287433,0.25000272916871424,0.25124317210843966,0.2520896255010881,0.2510033573092989,0.25074787907603219,0.25180723804806449,0.24911301115885034,0.25146637224099772,0.25236800966514134,0.25033465485945922,0.24858368669056077,0.24694759598024521,0.24979978239657552,0.24883965967642016,0.24921321125046431,0.24923726942003266,0.25399499578345375,0.25039538339876272,0.25145620666623558,0.2489355458441766,0.24837301560962957,0.24954186721815083,0.24976623748404897,0.24714970212886828,0.25098770496215589,0.24826503914276413,0.25090837722658171,0.24996158042484304,0.24908771778593519,0.25115441723229048,0.24944812015090628,0.24841477062672823,0.25045553689266115,0.25142112927536359,0.25014142201216183,0.25183571526475962,0.24797372503696175,0.25009793221271404,0.25086767438255542,0.25152066564641046,0.25027858719133528,0.24969671675585026,0.25205505840871378,0.25080155912493979,0.25067914763656368,0.24887797092270936,0.24711872926036682,0.24996056547766873,0.25249626737954478,0.25054437663206408,0.24737328705172512,0.25110523262764572,0.24872327201800684,0.24851592263239133,0.25024848638577557,0.24891218805413523,0.2486866249323347,0.24993038955850302,0.250956253251025,0.25098891624388781,0.24865469148908514,0.249895908945371,0.24936529342835675,0.24940827565141321,0.25240205189403847,0.24867429103199479,0.25147392979798977,0.24943716776736452,0.24965676211482912,0.24776187518534268,0.25032237463833662,0.24966365759712908,0.24996408509484908,0.2502160492957749,0.24972940652986489,0.25050956515880929,0.24829548907138341,0.24914016243843673,0.24782139824805705,0.25096072634556338,0.25121427448811551,0.24878764170899056,0.25034601974299159,0.24962180329157432,0.25139363405781973,0.2519625456427651,0.24949311063748847,0.24904493607963446,0.25130886705780464,0.251032741674097,0.24840893221315993,0.25156414105619757,0.25064821517919961,0.25194097004627525,0.24990741484727919,0.25028758625643965,0.24853854586506058,0.25176001250680652,0.248942205330585,0.25227402112786884,0.25174998426632361,0.25026948835468393,0.25007790744095459,0.25179797267962728,0.25149923718148687,0.25024236125976668,0.24854947573842787,0.25215654372647006,0.24999891985982678,0.24978102670646313,0.24809706367629294,0.25088592401578158,0.24970587704635172,0.24820550100476751,0.25291751265197615,0.24958031220050772,0.25002903235230273,0.24876346589068526,0.24941233565289855,0.2490850233112526,0.25001106892638753,0.25098142794409567,0.24933383504878237,0.2516130466535913,0.24838980569161068,0.24913220036622877,0.24995424528955229,0.24983803699033227,0.2519771771789111,0.25083111312403378,0.24838193736623326,0.25134286666535277,0.24969404559700661,0.25061244108581304,0.25044617328513513,0.24808971402926919,0.25227126707273134,0.25002696631110904,0.24922521566650294,0.25225624774917427,0.24946362862125587,0.25016913895590415,0.25017333898401262,0.25187290742087265,0.25007552773193087,0.24902666694823869,0.24829668319349019,0.25123590969768739,0.25003952938746488,0.25026119803274421,0.25118609067988495,0.25086194259429062,0.25069312375189245,0.24946531467148225,0.25122283689333669,0.25061714548689362,0.24812372913020336,0.25065237747511904,0.2493218067327454,0.24998093100081847,0.25106200927609101,0.25074185013440042,0.24998933991052172,0.25032038873475065,0.2499837332491367,0.25177698476292271,0.25050842159487124,0.2511453867282073,0.25135101932156023,0.24825873806120627,0.25069500358819996,0.25062139773534592,0.24873252217991804,0.24986548780119014,0.24978078646667426,0.25043790929132498,0.25281222964594185,0.24905442885526921,0.253304045792004,0.25090873379207584,0.25111364363788974,0.24997706839922681,0.2510368950958346,0.25046528968403881,0.2497350093532367,0.24835370543516874,0.2490805753635614,0.24988080081443972,0.25083655341703698,0.24921053946924954,0.25112695381445593,0.24990487836433445,0.25113777856777114,0.25183920736526044,0.25210161941130749,0.25034771478504741,0.25051764252184844,0.24911857717474797,0.24974717512948336,0.25061867363743034,0.25008538249101275,0.25055594845344159,0.25292148103107953,0.2494910718505067,0.25130571019535597,0.2531148382150275,0.2482222566310707,0.24951046471707336,0.24809453969781714,0.24698183114979486,0.25142795893931619,0.25063374880153583,0.24964269208103407,0.24954153059800793,0.24749447589681695,0.25058626533917994,0.24932717889565478,0.25024081866950432,0.24837965669150244,0.25010752346905246,0.25016287425805356,0.25087434341100895,0.24820978610848543,0.2513368114074146,0.24896667831071628,0.24953467632016213,0.2498503116333908,0.25238789286517049,0.24714160899723439,0.25048164104382931,0.24795693397269405,0.24779681727907027,0.24947654410781969,0.24871156702315136,0.24933741712710752,0.24881520203570537,0.24939529951933634,0.24920009903180759,0.24956989754417139,0.25136965737827721,0.24969840446509903,0.2507148519170822,0.2504125604945181,0.24766055045467433,0.25094379412243772,0.25288155445168337,0.25028391057478644,0.24759482692537704,0.24971166932467739,0.25043794359033261,0.25111819900754156,0.24872422411345296,0.249397729114233,0.24991710256057528,0.24922175243797229,0.25084672101902972,0.25141639312604369,0.25002630394537545,0.24847260195403936,0.25060799937198475,0.24774154387849281,0.25105456287905831,0.2509933434653091,0.25179881253076292,0.25079877113650512,0.24959245490914395,0.24990485095147716,0.24899192901632572,0.25164292845823594,0.25134449963966526,0.24899186990419156,0.24879286758911967,0.24940596167067261,0.24880917941700334,0.25034033507781023,0.25127124477853885,0.24983133548623326,0.24974286113891128,0.2502355479459899,0.25493804743479775,0.25061918698588492,0.24894484382202081,0.25404235027293204,0.25045085894966473,0.2517824736726384,0.24928942111751004,0.25001703931870373,0.2490728130647363,0.24753808398105337,0.24897674581520421,0.25102257216607543,0.24757487663236238,0.24957688870526754,0.25021853116820802,0.2489110971412864,0.25008567183651464,0.25013887504316501,0.24899618648065724,0.25162162702889557,0.25015220697042584,0.25058920769799647,0.25153408968594626,0.2477668511733532,0.2489878178489878,0.24990898975553524,0.24861531565727094,0.25145106885807345,0.25073999724956542,0.24978777054058759,0.25093685894292528,0.24995454981491416,0.24632131677145935,0.2511672862407372,0.25175776962081692,0.2498312685382286,0.24785176539352544,0.25168316672568286,0.25053810762436379,0.25011448389511798,0.25197100562069868,0.25081799959200468,0.24826834703777542,0.24889137918199744,0.2519843176129235,0.25039498405727229,0.24968534995268774,0.24923329833367039,0.25085885242163902,0.25154175964159758,0.2508405196318152,0.24982775633311816,0.2498148197235481,0.24948046445532179,0.24900838603244893,0.25056256842512137,0.25075544972358849,0.24888962668629738,0.25000192495205259,0.25004360140030535,0.24978061820202371,0.24955298965481257,0.25052091106255342,0.25021375504918597,0.25073635748365758,0.25121814183736307,0.24970991732125952,0.25022588428887516,0.248661284872883,0.25092652383550218,0.25004682350902641,0.25057131858199505,0.2507306235446628,0.25108557797018305,0.24827737140320183,0.25077678410481319,0.2500747178331364,0.2500695567989667,0.24948761318252924,0.24895746503895935,0.24920773202762697,0.25130647136458928,0.25038283459595834,0.25178742984693359,0.24948585592709058,0.24793215171591432,0.24966854167801791,0.24825973718751532,0.25105345183344047,0.24800392935212107,0.25178606006338394,0.24985246994937052,0.24871348137845536,0.24969051429584435,0.25086927082055616,0.25058732942737666,0.24830880111506815,0.25135540891628261,0.2514237322748229,0.25049801591673737,0.25008377677103411,0.25083396042250811,0.24949691214510167,0.25012453466001483,0.25145917130421402,0.25078116030733377,0.24961148925927207,0.25115584091163573,0.25154025850410128,0.25029853205430319,0.24598179851762042,0.25075896879756482,0.25026391448655905,0.24995189308307816,0.24860634864819028,0.25096978056287095,0.25268825261664307,0.25035802614789243,0.24913710422562113,0.249645817576508,0.25194570346177636,0.2507600106178054,0.25060617565468268,0.24795148698899308,0.24780205116572487,0.25040657707713587,0.24824213655254568,0.24970318888652898,0.24919920007068866,0.25026327820085414,0.24700068869591674,0.25168645603151535,0.25038505009864442,0.25160784496674432,0.24938125332341254,0.25086602371326377,0.25024160645266602,0.24974148580199884,0.24814316673005818,0.24636170747481972,0.250484240705797,0.25295456369323271,0.24924878455553123,0.25383702587008766,0.2509836736049767,0.24859570101584236,0.25124535541802318,0.25358199381285818,0.24924463582207476,0.25084911443331276,0.25262505983914274,0.24932065034848355,0.25021149573596557,0.24778079604850572,0.24872738209881595,0.25042657157856829,0.24832179820359176,0.25003460859292187,0.2495875033309139,0.24993146901767241,0.25157821241662004,0.25194493783551786,0.24879088780020844,0.25209643162959627,0.25190472664915836,0.24823234268527661,0.24894355300947388,0.25043016460684447,0.25027574095300581,0.25037813641962692,0.24921479013057621,0.24978168204029505,0.25137455540417564,0.25171348552244766,0.25147314123300657,0.2518608934227014,0.24852712813752489,0.25178613470535294,0.24945641206862262,0.24703192392717141,0.25018740766118025,0.25072221898124003,0.25054546114274523,0.25084210732579465,0.24921402816304855,0.25141239939789101,0.24716290915355191,0.25118833544097907,0.25072555861539797,0.25007828897435175,0.25066567708356169,0.24990194051191655,0.25023027357217337,0.24950217205915165,0.24947021356893387,0.2496853248022135,0.25169905271123327,0.25023823143138996,0.25115570428624912,0.25022787396236923,0.25052898508581761,0.24977302919485822,0.25170448483380742,0.24952431481730394,0.25049901584995177,0.24781278861152348,0.24931650776000921,0.25026224684821691,0.2491778665484769,0.24846339773759651,0.2495232828459632,0.25327923225866594,0.24939069535598177,0.24886692760157891,0.25144509931373532,0.24641804754467686,0.24842367747082605,0.25202230344001697,0.25187371908197059,0.250329238735023,0.24996827206801275,0.2493443471686978,0.24974503364809775,0.24826805079227504,0.25002081646000335,0.25204160795902192,0.25174582449928606,0.24943802025458206,0.2494730806162487,0.24905056328919009,0.24965344346271962,0.25020087703703592,0.25109488915764311,0.25245615665357668,0.25042939483423277
